Filename,cnniqa
10004473376.jpg,0.684298038482666
10007357496.jpg,0.6586626768112183
10007903636.jpg,0.6662393808364868
10009096245.jpg,0.5683128237724304
100117038.jpg,0.6846203804016113
10012398043.jpg,0.6157904863357544
10013822223.jpg,0.6300317645072937
10014002683.jpg,0.49729886651039124
10017119924.jpg,0.7186359763145447
10020766793.jpg,0.6967113614082336
10020891105.jpg,0.4726564288139343
10022757465.jpg,0.6341265439987183
10022844623.jpg,0.6882524490356445
10027545463.jpg,0.6383016705513
10027582235.jpg,0.5953711271286011
10029841663.jpg,0.6361407041549683
10031298826.jpg,0.6379097700119019
10031913154.jpg,0.6896118521690369
10039534103.jpg,0.6981324553489685
10041870415.jpg,0.5874369740486145
10043785683.jpg,0.7009573578834534
10047832035.jpg,0.6555617451667786
10048365153.jpg,0.6792996525764465
10050349236.jpg,0.29894405603408813
10058760545.jpg,0.30067136883735657
10059344614.jpg,0.70542311668396
10061596254.jpg,0.3597860634326935
10067457634.jpg,0.7210724353790283
10068507976.jpg,0.6725128889083862
10068778516.jpg,0.6604517102241516
10069534975.jpg,0.6882054805755615
10071864114.jpg,0.6937676072120667
10075168775.jpg,0.6934617757797241
10077468576.jpg,0.6887159943580627
10077880165.jpg,0.21744948625564575
10079711433.jpg,0.641828179359436
10082923485.jpg,0.3199828565120697
10086300493.jpg,0.6848940849304199
100882570.jpg,0.6631482839584351
10089027076.jpg,0.37192922830581665
10089177336.jpg,0.6706173419952393
10091520555.jpg,0.38885849714279175
10093057603.jpg,0.6360682845115662
10094235786.jpg,0.6711582541465759
10110458216.jpg,0.5963155627250671
10111411235.jpg,0.42288610339164734
10113730664.jpg,0.6539739370346069
10115071674.jpg,0.6877630352973938
10118773964.jpg,0.5934407711029053
10121813934.jpg,0.625294029712677
10125013364.jpg,0.296648770570755
10126177964.jpg,0.6145222783088684
10126857344.jpg,0.6839253902435303
10130566006.jpg,0.681061327457428
10131980434.jpg,0.4655161201953888
10133867305.jpg,0.6357340812683105
10134737015.jpg,0.6394340395927429
10140071304.jpg,0.5490559935569763
1014369849.jpg,0.6538709998130798
10147970884.jpg,0.6890081763267517
101484668.jpg,0.30643323063850403
10153847086.jpg,0.6701876521110535
10154367094.jpg,0.6562501788139343
10154991453.jpg,0.6938000321388245
10155925686.jpg,0.5373469591140747
101601008.jpg,0.6593124866485596
10164654253.jpg,0.36758413910865784
10164842933.jpg,0.7106375694274902
10169304416.jpg,0.6456644535064697
10173544123.jpg,0.549703061580658
1017647143.jpg,0.7042002081871033
10177270623.jpg,0.6464823484420776
10177793964.jpg,0.6494818925857544
10178112894.jpg,0.4040285050868988
10178183416.jpg,0.6661275625228882
10178914656.jpg,0.6611308455467224
10183769356.jpg,0.7183626294136047
10186643874.jpg,0.5951749086380005
10186680555.jpg,0.5130139589309692
