Filename,arniqa
10004473376.jpg,0.723426342010498
10007357496.jpg,0.7065771818161011
10007903636.jpg,0.7510830760002136
10009096245.jpg,0.6303924918174744
100117038.jpg,0.6521982550621033
10012398043.jpg,0.6719310879707336
10013822223.jpg,0.7183266282081604
10014002683.jpg,0.6360706090927124
10017119924.jpg,0.6900409460067749
10020766793.jpg,0.7268431782722473
10020891105.jpg,0.5834209322929382
10022757465.jpg,0.7447496056556702
10022844623.jpg,0.69681715965271
10027545463.jpg,0.6993613839149475
10027582235.jpg,0.7275519967079163
10029841663.jpg,0.7527973055839539
10031298826.jpg,0.4731188714504242
10031913154.jpg,0.7317596077919006
10039534103.jpg,0.6879115104675293
10041870415.jpg,0.7012687921524048
10043785683.jpg,0.7375286221504211
10047832035.jpg,0.707005500793457
10048365153.jpg,0.6339324712753296
10050349236.jpg,0.48052263259887695
10058760545.jpg,0.23812396824359894
10059344614.jpg,0.7085813283920288
10061596254.jpg,0.49300578236579895
10067457634.jpg,0.750244140625
10068507976.jpg,0.65598464012146
10068778516.jpg,0.7189168930053711
10069534975.jpg,0.7585225105285645
10071864114.jpg,0.7153645753860474
10075168775.jpg,0.6845716834068298
10077468576.jpg,0.7184635996818542
10077880165.jpg,0.28834328055381775
10079711433.jpg,0.5984776020050049
10082923485.jpg,0.536918044090271
10086300493.jpg,0.6769276857376099
100882570.jpg,0.6558555960655212
10089027076.jpg,0.12453456968069077
10089177336.jpg,0.6906970143318176
10091520555.jpg,0.3930974304676056
10093057603.jpg,0.6414410471916199
10094235786.jpg,0.7060824036598206
10110458216.jpg,0.5972599983215332
10111411235.jpg,0.3675342798233032
10113730664.jpg,0.6631817817687988
10115071674.jpg,0.6399784088134766
10118773964.jpg,0.6648721694946289
10121813934.jpg,0.7055882215499878
10125013364.jpg,0.35587558150291443
10126177964.jpg,0.6361107230186462
10126857344.jpg,0.7558746933937073
10130566006.jpg,0.7429014444351196
10131980434.jpg,0.6143259406089783
10133867305.jpg,0.6206378936767578
10134737015.jpg,0.5813509821891785
10140071304.jpg,0.7105772495269775
1014369849.jpg,0.549451470375061
